item	word	reading-time	indep-surp	brn-surp
2662	chirping	303.5	10.012030601501465	16.849192202091217
2663	and	290.0	1.7597805261611938	2.331055700778961
2664	she	296.5	2.4524312019348145	3.1552717685699463
2665	was	289.0	2.470288038253784	3.134989060461521
2666	surrounded	292.5	7.88271951675415	9.75823513418436
2667	by	268.5	0.2035457789897918	2.376138724386692
2668	wildflowers	261.5	8.825090408325195	11.01487877778709
2669	and	286.0	3.4706332683563232	5.660421637818217
2670	birches	281.5	6.677480697631836	13.983977345749736
2671	as	290.5	4.542191505432129	19.562332658097148
2672	white	291.0	9.271506309509276	25.763342646881934
2673	as	296.5	4.555307388305664	20.829808501526717
2674	snow.	296.0	9.79708571732044	26.764033844694495
2675	A	289.0	4.895142555236816	6.189215123653412
2676	little	289.5	6.032208442687988	7.326281011104584
2677	squirrel	280.5	4.287702560424805	5.5817751288414
2678	hid	299.0	9.486385345458984	13.327032446861269
2679	some	262.5	5.995994567871094	10.087686896324158
2680	food	283.0	8.034160614013672	12.125852942466736
2681	in	286.0	1.6689856052398682	6.904082894325256
2682	the	290.0	0.8561748266220093	6.112710176035762
2683	ground	293.5	5.246222496032715	10.502757845446467
2684	and	269.5	0.2564365863800049	0.9844495058059692
2685	scurried	269.0	9.507845878601074	10.276212353259323
2686	off	286.5	2.2653775215148926	5.87132229283452
2687	into	264.0	2.1554808616638184	3.7936647720634937
2688	the	280.0	1.0191646814346311	2.67674826271832
2689	underbrush.	272.0	6.975932342000306	9.204791097901762
2690	The	274.5	1.594751238822937	9.098834335803986
2691	girl	257.5	6.7467780113220215	14.25086110830307
2692	was	301.5	2.1317179203033447	9.260395899415016
2693	curious,	292.0	6.947802543640137	19.090016081929207
2694	so	278.5	4.376825332641602	7.922246873378754
2695	she	279.5	2.365844488143921	6.122718140482903
2696	dug	298.5	8.790979385375977	12.513096638023852
2697	some	280.0	5.988440036773682	10.422238893806934
2698	squirrel	257.0	3.591097831726074	8.024896688759327
2699	food	268.0	7.940439701080322	12.374238558113577
2700	up	280.0	1.2643557786941528	7.550096936523914
2701	to	284.5	0.5327998995780945	8.401873983442783
2702	see	281.0	3.95052170753479	11.840154625475408
2703	what	271.5	0.1737413555383682	10.806210987269878
2704	it	275.5	3.296642780303955	13.133021157234907
2705	was,	265.5	1.336736261844635	11.483567336574197
2706	but	273.0	1.1172161102294922	1.6884912848472595
2707	then	261.0	2.655880928039551	6.624173931777477
2708	she	274.0	2.520148277282715	3.320042558014393
2709	forgot	284.0	6.678330421447754	7.374407120049
2710	to	264.5	0.0124574163928627	3.136077486909926
2711	put	261.5	4.992286682128906	8.145054575055838
2712	it	282.5	2.143748044967652	5.5022296123206615
2713	back.	267.5	2.0191577915102243	7.618645748123527
2714	The	276.5	1.6485979557037354	5.59919598698616
2715	squirrel	266.0	5.815075874328613	9.765673905611038
2716	came	285.0	3.248486042022705	10.190918423235416
2717	back	296.5	1.9612189531326292	10.198697067797184
2718	and	280.5	0.1049377545714378	3.740846812725067
2719	looked	286.0	4.1918487548828125	7.856004657223821
2720	in	278.0	3.6541285514831534	7.955630721524358
2721	its	275.5	4.99972677230835	9.325177621096373
2722	hiding	276.0	6.424788951873779	10.750239800661802
2723	place,	266.0	6.379229962825775	11.275955986231565
2724	but	271.5	1.363908290863037	1.9351834654808044
2725	the	258.0	2.1526827812194824	2.951627150177956
2726	food	280.0	8.096162796020508	8.895107164978981
2727	was	265.5	1.6312477588653564	2.374889522790909
2728	nowhere	266.0	6.628048896789551	9.632316023111343
2729	to	250.0	0.2885082364082336	5.382929190993309
2730	be	263.5	2.460303544998169	7.57264194265008
2731	found.	280.0	5.003528406843543	11.425954664126039
2732	Then	264.5	2.207150936126709	8.87466186285019
2733	the	260.5	1.8578389883041384	5.688552260398865
2734	match	268.0	9.756378173828123	13.587091445922852
2735	went	272.0	4.328840732574463	7.957577399909496
2736	out,	272.0	2.235223650932312	9.112338535487652
2737	and	272.0	0.3683657348155975	0.9396409094333648
2738	it	298.5	3.210970878601074	3.9688391517847776
2739	wasn't	280.0	2.6577260494232178	4.074323203414679
2740	the	274.5	0.8723984956741333	3.543156398460269
2741	forest	256.0	10.5269193649292	13.197677267715337
2742	that	272.0	0.358409583568573	4.784673763439059
2743	remained	284.5	6.869651317596436	10.974577782675624
2744	before	298.0	5.03452205657959	10.491419551894069
2745	her	270.5	2.420348644256592	7.979208050295711
2746	eyes.	284.0	3.9096914511173964	10.039826031774282
2747	It	283.0	2.705602169036865	3.9996747374534607
2748	was	288.5	1.8110264539718628	2.5089406818151474
2749	only	292.5	3.803446054458618	6.5511714071035385
2750	the	279.0	1.950005292892456	3.685645803809166
2751	thick,	253.0	12.663614749908447	16.134895771741867
2752	damp,	260.0	10.594082355499268	14.065363377332687
2753	cold	264.5	5.661041736602783	7.396682247519493
2754	wall.	262.0	6.675587147474289	8.982502833008766
2755	The	296.5	1.6485979557037354	5.59919598698616
2756	girl	288.5	6.599495887756348	10.550093919038773
2757	looked	272.0	4.108983039855957	7.722821809351444
2758	despondently	300.5	14.961344718933104	20.13372955471277
2759	into	290.5	2.748180627822876	7.124740339815617
2760	the	291.0	0.8581149578094482	6.62200565636158
2761	sky	324.0	7.280787944793701	13.044678643345833
2762	that	296.5	0.5291533470153809	7.921538665890694
2763	was	292.0	1.8431203365325928	8.947983117774129
2764	now	257.5	3.216766119003296	12.70697078295052
2765	fully	262.5	6.647099494934082	15.463235231116414
2766	darkened	271.5	15.76641082763672	24.58254656381905
2767	and	261.5	2.194720506668091	2.765995681285858
2768	suddenly	295.5	3.2761662006378174	7.377882827073336
2769	she	292.0	2.4016711711883545	3.244163054972887
2770	saw	280.0	4.1505961418151855	4.784532863646746
2771	a	280.5	4.403096675872803	9.297717060893774
2772	star	279.0	9.225481986999512	14.120102372020485
2773	fall,	286.0	14.518490917980671	24.255644343793392
2774	leaving	280.5	5.710980415344238	12.259166348725556
2775	behind	278.0	4.938148498535156	13.52755581215024
2776	it	291.5	3.172149181365967	11.779524872079492
2777	a	300.0	1.8452779054641724	12.971791733056309
2778	bright	298.0	7.253040313720703	18.37955414131284
2779	streak	293.5	8.396749496459961	19.523263324052092
2780	of	284.0	0.3219754993915558	10.606517110019922
2781	fire.	267.0	6.027836021967232	16.915392466820776
2782	'Someone	272.0	20.326152801513672	31.215078622102737
2783	is	273.0	3.230332851409912	9.3206876963377
2784	dying,'	288.0	15.723682522773744	32.533736512064934
2785	thought	320.0	5.112916469573975	10.043747901916504
2786	the	286.5	1.891715407371521	6.424839267507196
2787	little	340.0	7.700115203857422	12.233239063993096
2788	girl.	342.5	1.5938982851803303	10.655623314902186
2789	It	278.0	2.705602169036865	3.9996747374534607
2790	was	272.5	1.8110264539718628	2.5089406818151474
2791	her	285.5	5.73786735534668	8.17213325202465
2792	old	272.0	6.352182388305664	8.786448284983635
2793	grandmother,	263.0	7.249757707118988	11.47843870520592
2794	the	264.5	1.097895622253418	7.280930861830711
2795	one	284.0	4.448153495788574	10.631188735365868
2796	who	340.0	0.4751176834106445	4.674265936017036
2797	had	327.0	1.8959959745407104	5.835383348166943
2798	loved	318.5	7.230517387390137	11.674158863723278
2799	her	295.5	2.5478763580322266	7.1103596314787865
2800	the	271.5	2.236062526702881	10.59588461369276
2801	most,	286.5	4.904713213443756	15.68548283725977
2802	and	280.0	0.2077504992485046	2.6286980360746384
2803	the	264.5	0.9770008325576782	4.091070283204317
2804	one	280.0	4.390096664428711	7.50416611507535
2805	who	280.0	0.7313425540924072	3.864840317517519
2806	the	282.5	3.6553292274475098	8.976459350436926
2807	girl	256.0	3.5384809970855717	8.859611120074987
2808	used	264.5	5.503602504730225	8.508476357907057
2809	to	273.0	0.0004677870310842	3.360361441038549
2810	visit	288.0	6.436779975891113	9.873598617035896
2811	every	280.0	4.997087478637695	10.893211406189948
2812	Sunday,	279.0	6.174528818577528	13.865067847538738
2813	who	267.5	1.470733642578125	5.065308302640915
2814	had	250.0	1.766445875167847	5.39318123832345
2815	told	301.5	5.072019100189209	9.237365040928124
2816	her	271.5	2.393716096878052	6.614924468100071
2817	that	271.0	0.0059137376956641	4.816142595838755
2818	when	272.0	0.1389651894569397	9.951425440609457
2819	a	259.0	4.994123458862305	13.534606809727848
2820	star	250.0	9.029901504516602	17.570384855382144
2821	falls,	268.0	9.763547232374547	23.142466914840043
2822	a	282.0	4.479132652282715	9.443162120878696
2823	soul	270.5	9.949573516845703	14.913602985441685
2824	leaves	270.5	9.737592697143556	14.663830652832983
2825	this	260.0	5.077016353607178	10.313944801688194
2826	earth.	270.5	7.417167307808995	13.22537093050778
2827	It	264.5	2.933051824569702	6.883649855852127
2828	was	276.0	1.7247687578201294	5.356696285307407
2829	her	285.0	4.5705976486206055	9.20791558176279
2830	last	284.5	5.778370380401611	10.415688313543797
2831	match	270.0	10.86911964416504	15.506437577307224
2832	that	264.0	3.841612339019776	17.413888968527317
2833	the	270.5	2.604312896728516	14.66231520846486
2834	little	273.0	7.189732551574707	19.24773486331105
2835	girl	280.0	2.140988111495972	14.198990423232315
2836	now	284.5	3.302297592163086	17.789137203246355
2837	rubbed	261.0	8.575677871704102	19.85661254450679
2838	on	253.5	2.669059991836548	15.004966836422682
2839	the	263.0	0.8592116236686707	13.275959890335798
2840	wall	303.0	4.977266788482666	17.394015055149794
2841	and	285.5	2.053722381591797	2.624997556209564
2842	the	287.5	2.038654327392578	2.761811403557658
2843	light	259.5	7.055670738220215	7.778827814385295
2844	again	265.0	3.5360419750213623	6.966598672792316
2845	shone	258.5	8.508151054382324	9.198085775598884
2846	round	279.5	10.349724769592283	11.993589272722602
2847	her.	262.5	2.460972500964999	4.850893247872591
2848	Her	295.0	6.475391387939453	7.769463956356049
2849	old	287.5	6.802344799041748	8.096417367458344
2850	grandmother	287.0	6.66783618927002	7.961908757686615
2851	in	267.0	1.4430549144744873	10.049528181552889
2852	the	305.5	1.196286678314209	9.825711844488978
2853	brightness	294.0	8.56943416595459	17.19885933212936
2854	stood,	284.5	4.634026974439621	11.28337773680687
2855	loving	275.0	10.250259399414062	15.616682924330236
2856	in	293.0	2.1110968589782715	10.635483659803867
2857	her	293.0	3.077007532119751	11.626626532524824
2858	appearance.	324.0	7.048205750528723	16.169099925551564
2859	The	284.0	1.6485979557037354	5.59919598698616
2860	girl	294.5	6.599495887756348	10.550093919038773
2861	understood	320.5	6.748580455780029	10.362419225275517
2862	her	309.5	4.864137649536133	11.400145754218102
2863	grandmother	293.5	7.055707931518555	13.591716036200523
2864	would	295.0	2.6689367294311523	9.178467907011507
2865	soon	285.5	4.482788562774658	13.572638429701328
2866	disappear,	315.5	7.202685058116913	14.376092977821825
2867	but	336.0	1.3278464078903198	1.8991215825080872
2868	she	302.0	2.3385400772094727	3.139135353267193
2869	tried	324.0	5.62992525100708	6.3198317140340805
2870	to	312.5	0.0051051969639956	1.0134788728319108
2871	play	303.5	5.040630340576172	6.071702253073454
2872	for	293.5	2.78569769859314	5.352073203772306
2873	time.	272.5	6.379823764786124	9.569519916549325
2874	'Grandmother,'	272.0	26.767921090126038	63.24268126487732
2875	cried	281.0	9.19578456878662	19.170186519622803
2876	the	294.5	1.599665880203247	11.562437772750854
2877	little	402.0	6.809335708618164	16.77210760116577
2878	one,	320.0	4.445875585079193	20.642456471920013
2879	'O	280.0	14.52807331085205	29.6377010345459
2880	take	280.0	6.544666767120361	14.93231025338173
2881	me	295.5	4.005784034729004	12.684972137212752
2882	with	309.0	2.4435954093933105	11.880531460046768
2883	you!	282.0	10.317690372467041	24.353511571884155
2884	I	270.0	1.5181318521499634	2.812204420566559
2885	know	280.5	2.8251280784606934	3.538004592061043
2886	you	280.0	2.6739721298217773	5.293550565838814
2887	will	271.0	5.115645408630371	7.692902609705925
2888	go	265.5	3.152930736541748	5.971042618155479
2889	away	277.0	5.997799873352051	12.433948501944542
2890	when	280.0	0.1050411164760589	7.602789953351021
2891	the	272.0	3.4800853729248047	9.824172116816044
2892	match	275.0	11.03373908996582	17.37782583385706
2893	burns	283.0	8.562823295593262	14.932548198848965
2894	out!'	269.0	19.000786781311035	28.74751142039895
2895	The	272.0	2.2898616790771484	3.583934247493744
2896	girl	282.5	6.281584739685059	7.575657308101654
2897	decided	287.0	6.248459815979004	6.91690593957901
2898	to	293.0	0.0028432679828256	2.119233347242698
2899	light	280.5	8.87185287475586	11.011265568435192
2900	the	286.5	0.7899289727210999	5.144919626414776
2901	whole	272.5	6.737327575683594	11.09231822937727
2902	bundle	290.0	9.20998477935791	13.564975433051586
2903	of	298.5	0.0360420271754264	2.8947736993432045
2904	matches,	296.5	11.608166459947824	15.156231081113221
2905	in	308.0	5.493466854095459	7.32413238286972
2906	order	297.0	0.1333346962928772	1.964000225067139
2907	to	310.0	0.0022331557702273	2.025513195199892
2908	keep	297.0	4.090787887573242	6.133875094354153
2909	her	281.0	2.6347780227661133	5.606645427644253
2910	grandmother	280.5	8.335537910461426	11.307405315339564
2911	there.	281.5	3.503684316528961	7.95530289108865
2912	The	293.5	1.6485979557037354	5.59919598698616
2913	girl	316.0	6.599495887756348	10.550093919038773
2914	saw	291.0	4.770046710968018	8.383885480463505
2915	the	297.0	2.43804669380188	10.314209759235382
2916	matches	297.0	11.299955368041992	19.17611843347549
2917	glowed	280.0	10.007734298706056	17.887585923075676
2918	with	278.5	2.8246817588806152	11.688842341303824
2919	a	286.0	1.8987648487091064	12.064511209726334
2920	light	292.0	6.057950973510742	16.22369733452797
2921	that	304.0	0.3623470664024353	12.2855763733387
2922	was	296.5	2.1623072624206543	13.85287650488317
2923	brighter	288.0	8.783119201660156	21.83035751245916
2924	than	291.0	8.216697692871094	23.31333418749273
2925	the	281.0	1.366284966468811	16.639188012108207
2926	day,	291.0	6.544103026390076	22.38828124664724
2927	and	272.0	0.3822426795959472	0.9535178542137146
2928	her	260.0	3.791439056396485	4.566691320389509
2929	grandmother	265.0	7.146915435791016	7.92216769978404
2930	had	280.5	1.823508620262146	2.533144947141409
2931	never	262.0	1.497884750366211	4.887604828923941
2932	appeared	297.0	6.989650726318359	7.746663827449083
2933	so	280.5	1.7793519496917725	8.54779078438878
2934	large	279.5	6.318482398986816	13.086921233683825
2935	or	281.5	1.9268882274627688	5.599780101329088
2936	so	285.5	2.923661947250366	7.265318591147661
2937	beautiful	292.5	5.693962097167969	10.035618741065264
2938	as	288.0	2.1082892417907715	6.438367385417223
2939	she	270.0	1.697504639625549	6.211500640958548
2940	did	282.5	3.953285217285156	8.437766281887889
2941	in	272.5	1.8425536155700684	9.437886444851756
2942	the	283.5	0.7547077536582947	9.934026710689068
2943	light	257.0	5.673397541046143	14.852716498076916
2944	of	258.0	0.0232925005257129	7.723029907792807
2945	the	260.0	0.7964360117912292	8.516033994033933
2946	little	262.0	7.669962882995605	15.389560865238307
2947	matches.	250.0	9.507379313930869	17.79825247079134
2948	The	242.5	1.6485979557037354	5.59919598698616
2949	grandmother	260.5	10.683856010437012	14.634454041719437
2950	then	271.0	4.133768081665039	10.64882606267929
2951	took	296.0	4.8906331062316895	8.505485653877258
2952	the	288.0	1.703897476196289	5.467548415064812
2953	little	272.0	6.1345415115356445	9.898192450404167
2954	girl	284.5	4.177383899688721	7.941034838557243
2955	in	272.0	2.459764003753662	6.74598503112793
2956	her	259.0	3.2138993740081787	7.525754125788808
2957	arms,	250.0	5.069075524806976	9.952205451205373
2958	and	264.5	0.4184918105602264	0.9897669851779938
2959	they	251.0	3.39518404006958	8.031249724328518
2960	both	262.0	9.80781364440918	16.82069756835699
2961	flew	264.5	7.0889105796813965	11.589509688317776
2962	upwards	255.5	8.689922332763672	14.63615819066763
2963	in	265.0	2.4660089015960693	7.835753045976162
2964	brightness	268.5	9.950142860412598	15.345890037715437
2965	and	289.0	3.162841558456421	8.558588735759258
2966	joy	266.0	8.270291328430176	13.666038505733011
2967	far	265.0	7.146841526031494	20.495259545743465
2968	above	269.0	7.381007194519043	22.149068377912045
2969	the	255.0	1.1152570247650146	15.920351523905993
2970	earth,	263.0	7.63619601726532	35.78970853611827
2971	where	276.0	1.916123867034912	18.757713697850704
2972	there	262.5	4.492979526519775	20.31099908798933
2973	was	266.5	0.9153485298156738	16.676042879000306
2974	neither	281.5	6.896322250366211	22.748324753716588
2975	cold	272.5	8.058114051818848	23.910116555169225
2976	nor	260.0	6.1727375984191895	22.024740101769567
2977	hunger,	274.0	9.205081343650818	25.657235408201814
2978	and	266.0	0.226380705833435	0.8265322670340538
2979	the	266.0	2.1542482376098637	2.953992269933224
2980	little	274.5	6.412571430206299	7.212315462529659
2981	girl	269.0	2.349837064743042	3.1495810970664024
2982	felt	264.0	4.104290008544922	4.823130190372467
2983	safe	263.0	5.919973373413086	7.742244780063629
2984	and	267.0	0.4739770293235779	2.296248435974121
2985	peaceful.	258.0	6.0373660903424025	8.430912671610713
2986	In	256.0	2.101076602935791	9.120089530944824
2987	the	258.0	0.8390912413597107	9.159154877066612
2988	dawn	259.0	9.928223609924316	18.248287245631214
2989	of	255.0	0.0376431196928024	7.184777602553368
2990	the	252.0	0.717222273349762	7.908577091991901
2991	morning	250.0	6.527981758117676	13.719336576759815
2992	there	251.5	4.0138373374938965	11.908657550811768
2993	lay	237.5	7.072162628173828	11.73923847079277
2994	the	254.5	1.2122936248779297	6.02650860697031
2995	poor	268.5	8.19101333618164	13.00522831827402
2996	little	272.0	7.889033794403076	12.703248776495457
2997	one,	274.5	4.9576167315244675	14.334628432989119
2998	not	281.5	6.794322967529297	24.05011416226625
2999	frowning,	260.0	6.4798887968063354	38.40119470655918
3000	but	264.5	2.727752208709717	17.393266923725605
3001	smiling	297.5	5.637616157531738	20.391410052776337
3002	and	334.0	0.8435649275779724	11.314986295998096
3003	with	307.5	2.426033496856689	14.485989935696123
3004	a	300.5	2.4605255126953125	14.576441440731289
3005	pale	281.5	5.81756591796875	17.933481846004725
3006	face	280.0	4.894424915313721	17.010340843349695
3007	leaning	286.5	8.338194847106934	20.16143105924129
3008	against	286.5	3.927682399749756	16.464640364050865
3009	the	284.5	1.09368634223938	13.651119403541088
3010	wall,	298.0	5.288053423166275	29.500136218965054
3011	frozen	288.0	8.052984237670898	23.97659111022949
3012	and	280.5	0.7326980233192444	16.656304895877838
3013	stone	276.5	7.937767028808594	23.861373901367188
3014	dead.	293.0	8.500607825815678	28.952815867960453
3015	'She	288.0	16.386216163635254	27.27514198422432
3016	tried	298.5	6.208071708679199	12.287754878401756
3017	to	373.0	0.0046470505185425	6.453416295815259
3018	warm	332.0	9.772904396057127	16.246325058862567
3019	herself,'	326.5	9.694652810692787	26.109088895842433
3020	said	301.0	1.1329967975616455	5.951629608869553
3021	some.	289.0	6.949108654633164	16.01393745886162
3022	Children	335.5	8.941547393798828	12.164349734783173
3023	who	324.0	0.6064434051513672	3.8667315393686295
3024	saw	330.5	6.3625078201293945	9.535618940368296
3025	her	345.0	3.8374290466308594	7.485336968675256
3026	were	326.0	1.7642326354980469	2.530927985906601
3027	asking	285.0	6.494042873382568	8.314055055379868
3028	their	300.5	3.645094394683838	6.208584815263748
3029	parents	329.0	6.107405185699463	8.670895606279373
3030	why	311.0	2.3672611713409424	8.632179945707321
3031	no	301.0	6.651208400726318	10.316906234249473
3032	one	288.0	2.506309747695923	6.172007581219077
3033	helped	281.5	6.435227394104004	10.057262582704425
3034	the	280.0	0.9732067584991456	7.5121953915804625
3035	girl	280.0	6.958122730255127	13.497111363336444
3036	who	288.0	0.1721687316894531	6.542533053085208
3037	they	280.5	3.0740067958831787	12.466889106668532
3038	knew	272.0	5.372893333435059	11.535800230689349
3039	looked	282.5	12.884949684143066	22.55419368762523
3040	dirt	298.0	9.66420555114746	24.950895977206528
3041	poor	297.0	7.354755878448486	22.641446304507557
3042	and	298.0	1.0195269584655762	13.055195522494614
3043	helpless.	318.5	9.145512276329102	21.752456014975905
3044	Passersby	298.5	8.889581680297852	14.368359237909315
3045	who	284.0	0.6932086944580078	8.715497583150864
3046	saw	341.0	5.910796165466309	13.773081460036336
3047	her	326.0	2.804767847061157	12.3280273610726
3048	sitting	313.0	7.441770553588867	16.941700459457934
3049	motionless	301.5	7.698454856872559	21.77749824617058
3050	wished	310.0	8.992372512817383	12.70251913368702
3051	they	311.0	2.4628348350524902	7.129141513258219
3052	could	329.0	2.6874213218688965	7.364315204322338
3053	have	327.5	2.7750253677368164	7.896990559995174
3054	helped	300.5	5.473674774169922	10.973494432866572
3055	the	292.0	1.5901426076889038	8.376096747815609
3056	girl,	281.5	7.700058698654175	15.057288013398647
3057	but	285.0	1.1373786926269531	1.7086538672447205
3058	their	283.0	5.948458194732666	6.767915308475494
3059	good	307.0	8.16057014465332	8.980027258396149
3060	intentions	280.0	7.243964672088623	8.063421785831451
3061	were	295.5	1.184497356414795	1.9267859309911728
3062	a	280.5	0.504725456237793	10.711474403738976
3063	day	293.0	4.999158382415772	15.205907329916954
3064	late	282.0	7.800933361053467	15.267563328146936
3065	and	280.5	1.267953634262085	4.461424097418785
3066	a	264.5	1.0838623046875	8.565519914031029
3067	dollar	286.0	9.063765525817873	16.5454231351614
3068	short.	274.0	8.851228560321033	13.291546951048074
3069	Other	268.5	7.066433906555176	11.0170319378376
3070	people	281.5	4.142092704772949	8.092690736055374
3071	suspected	284.0	11.269671440124512	14.945726618170738
3072	the	311.0	1.2687355279922483	6.086140790954232
3073	girl	303.0	8.320066452026367	13.13747171498835
3074	had	293.5	2.152160167694092	6.998562779277563
3075	fallen	276.0	6.141703128814697	14.833396371454
3076	asleep	269.0	4.343923568725586	17.978964742273092
3077	and	265.0	0.2543576955795288	5.585817154496908
3078	frozen,	276.5	9.335558295249939	15.280697952955961
3079	but	286.5	1.2001115083694458	1.7713866829872131
3080	no	280.5	6.18190336227417	6.9856178387999535
3081	one	294.5	2.0148868560791016	2.818601332604885
3082	imagined	303.5	8.571194648742676	9.27779883146286
3083	what	294.0	0.2420253455638885	4.612292438745499
3084	beautiful	296.0	9.158808708190918	13.529075801372528
3085	things	313.0	3.905507802963257	8.275774896144867
3086	she	298.0	2.5027966499328613	4.723863519728184
3087	had	301.5	1.4656130075454712	3.03598109446466
3088	seen,	327.0	2.9162492528557777	5.485564870759845
3089	nor	300.0	6.907072067260742	7.6136762499809265
3090	into	288.0	3.708091735839844	11.796609342098236
3091	what	312.5	2.7957513332366943	10.910710919648407
3092	glory	296.5	9.65117073059082	17.766130317002535
3093	she	289.0	2.2252163887023926	5.044583864510059
3094	had	298.0	1.5116469860076904	4.320492148399353
3095	entered	288.0	6.5849289894104	9.862894594669342
3096	with	280.5	2.5187184810638428	8.775269329547882
3097	her	267.0	2.3576548099517822	8.648569848388433
3098	grandmother,	281.0	8.113763712346554	17.682644356042147
3099	on	304.5	2.985544204711914	7.909519016742706
3100	New	296.0	8.41212272644043	14.487001292407513
3101	Year's	340.0	6.751126706600189	18.900883838534355
3102	day.	341.5	5.773028181865812	11.306029656901956
3103	Once	4009.0	5.095132827758789	9.155526101589205
3104	upon	496.0	6.184197425842285	13.80334061384201
3105	a	320.5	3.3625411987304688	11.063425682485104
3106	time	288.5	5.704001903533936	13.40488638728857
3107	the	287.0	2.0821542739868164	3.541203022003174
3108	birds	288.5	8.945442199707031	10.404490947723389
3109	took	267.5	5.366101264953613	6.027150981128216
3110	it	284.0	2.6007394790649414	3.419116355478764
3111	into	293.0	1.4429932832717896	2.7269918248057365
3112	their	280.5	3.645021438598633	4.958360334858298
3113	heads	280.5	5.9063897132873535	7.219728609547019
3114	that	290.0	2.402173519134521	11.502494685351849
3115	they	297.5	2.60095739364624	11.817658551037312
3116	would	304.0	3.3718533515930176	12.568315170705318
3117	like	272.5	4.6907453536987305	14.229590259492396
3118	a	270.5	3.195472717285156	14.141615353524683
3119	master,	270.5	10.54760217666626	25.27609331905842
3120	and	262.0	0.2602677941322326	4.042616300284863
3121	that	275.0	0.1876865923404693	4.005996860563755
3122	one	312.0	3.8068771362304688	9.480391509830952
3123	of	270.5	0.0385899282991886	4.086687657982111
3124	their	279.5	3.5724844932556152	7.621718357084319
3125	number	265.5	8.851032257080078	12.900266120908782
3126	must	280.5	5.04536247253418	9.008668825030329
3127	be	319.0	0.6802842617034912	4.759370729327202
3128	chosen	293.5	6.600358009338379	11.477240726351738
3129	king.	299.5	15.540608450770376	24.289574056863785
3130	A	298.5	3.441136360168457	8.919913917779922
3131	meeting	342.0	6.050164699554443	11.528942257165909
3132	of	316.5	2.155461072921753	6.34004719555378
3133	all	289.0	5.5333757400512695	9.74026170745492
3134	the	278.0	2.0834498405456543	6.290335807949305
3135	birds	280.5	11.116122245788574	15.323008213192225
3136	was	265.5	1.9624797105789185	5.62872738391161
3137	called	276.0	5.131619453430176	10.010282941162586
3138	and	273.0	1.678711175918579	2.2499863505363464
3139	though	272.5	4.879922389984131	9.610831510275602
3140	they	264.5	2.7963967323303223	7.664463292807341
3141	understood	282.0	8.8012113571167	13.649925213307142
3142	the	286.5	1.0408706665039062	11.226425152271986
3143	birds	304.0	8.956844329833984	19.142398815602064
3144	who	301.5	0.7259523272514343	10.14588351175189
3145	were	304.0	2.1562867164611816	11.409202521666884
3146	from	302.5	3.6986048221588135	15.44894570671022
3147	the	312.0	0.9248886108398438	12.763907922431828
3148	most	318.0	8.203222274780273	20.042241586372256
3149	distant	292.5	7.885725021362305	19.724744332954288
3150	lands	308.5	10.089406967163086	21.92842627875507
3151	would	306.0	2.512171983718872	10.156548511236906
3152	be	302.0	1.2416431903839111	9.158397119492292
3153	unable	328.0	5.074468612670898	14.171797197312117
3154	to	304.5	1.7523612768854946e-05	9.1519873296711
3155	come,	311.5	4.848592144437134	14.608251260360703
3156	many	317.5	5.857640743255615	6.579669799655676
3157	birds	340.5	8.084455490112305	8.806484546512365
3158	came	306.0	5.173935890197754	5.859500158578157
3159	from	284.0	2.5921459197998047	4.0571956522762775
3160	faraway	290.0	5.2917914390563965	6.861535895615816
3161	meadows	304.5	11.27586555480957	12.84561001136899
3162	and	294.0	1.4001656770706177	2.9699101336300373
3163	woods.	351.5	8.674098437651992	10.815118068829179
3164	The	311.0	1.2790546417236328	4.501856982707977
3165	eagle,	318.5	14.12105830013752	18.63793320953846
3166	who	299.5	1.0733007192611694	3.909949153661728
3167	already	309.5	3.923255920410156	9.615663411095738
3168	thought	322.5	5.860349178314209	8.634436706081033
3169	himself	289.0	2.6300649642944336	8.200728157535195
3170	the	315.5	2.0739893913269043	9.207784989848731
3171	de	300.0	9.017971992492676	20.638551572337747
3172	facto	288.0	9.035744667053224	20.656324246898293
3173	king,	320.0	9.763823242858054	18.191691409796476
3174	arrived	350.5	8.182804107666016	8.853809736669064
3175	fashionably	337.5	11.797201156616213	19.405539892613888
3176	late.	326.5	8.82011688593775	16.999730796553195
3177	It	331.5	2.705602169036865	3.9996747374534607
3178	was	350.0	1.8110264539718628	2.5089406818151474
3179	a	310.0	1.2787319421768188	3.7129978388547897
3180	hawk	297.5	13.168841361999512	15.603107258677484
3181	who	306.5	1.8957550525665283	5.198596432805061
3182	was	309.5	2.330291509628296	5.435264062136412
3183	most	302.0	6.06003475189209	10.628689121454954
3184	excited	287.5	6.048055648803711	10.616710018366575
3185	about	297.5	1.093677282333374	6.910211157053709
3186	the	306.0	1.6252257823944092	7.596257146447897
3187	meeting,	291.5	8.432812459766865	17.50881637632847
3188	because	282.5	2.772359609603882	7.428485464304686
3189	he	290.0	0.9546966552734376	5.780727241188288
3190	was	311.0	2.013478755950928	6.7959885597229
3191	the	292.0	1.1465883255004885	8.424793183803558
3192	dark	287.5	6.719315528869629	13.9975203871727
3193	horse	284.0	6.777375221252441	14.055580079555511
3194	for	309.5	3.262213706970215	10.455015420913696
3195	king.	328.0	10.782307645305991	18.57334917038679
3196	The	316.0	1.6485979557037354	5.59919598698616
3197	small	343.5	7.453317642211914	11.40391567349434
