WorkerId,WorkTimeInSeconds,correct,item,zone,RT
A2JRWVPVWD1KAS,2522,5,7,18,523
A2JRWVPVWD1KAS,2522,5,7,19,525
A2JRWVPVWD1KAS,2522,5,7,20,604
A2JRWVPVWD1KAS,2522,5,7,21,615
A2JRWVPVWD1KAS,2522,5,7,22,476
A2JRWVPVWD1KAS,2522,5,7,23,684
A2JRWVPVWD1KAS,2522,5,7,24,516
A2JRWVPVWD1KAS,2522,5,7,25,433
A2JRWVPVWD1KAS,2522,5,7,26,446
A2JRWVPVWD1KAS,2522,5,7,27,375
A2JRWVPVWD1KAS,2522,5,7,28,486
A2JRWVPVWD1KAS,2522,5,7,29,422
A2JRWVPVWD1KAS,2522,5,7,30,826
A2JRWVPVWD1KAS,2522,5,7,31,574
A2JRWVPVWD1KAS,2522,5,7,32,411
A2JRWVPVWD1KAS,2522,5,7,33,697
A2JRWVPVWD1KAS,2522,5,7,34,451
A2JRWVPVWD1KAS,2522,5,7,35,410
A2JRWVPVWD1KAS,2522,5,7,36,422
A2JRWVPVWD1KAS,2522,5,7,37,340
A2JRWVPVWD1KAS,2522,5,7,38,363
A2JRWVPVWD1KAS,2522,5,7,39,346
A2JRWVPVWD1KAS,2522,5,7,40,299
A2JRWVPVWD1KAS,2522,5,7,41,457
A2JRWVPVWD1KAS,2522,5,7,42,457
A2JRWVPVWD1KAS,2522,5,7,43,638
A2JRWVPVWD1KAS,2522,5,7,44,446
A2JRWVPVWD1KAS,2522,5,7,45,631
A2JRWVPVWD1KAS,2522,5,7,46,377
A2JRWVPVWD1KAS,2522,5,7,47,451
A2JRWVPVWD1KAS,2522,5,7,48,392
A2JRWVPVWD1KAS,2522,5,7,49,352
A2JRWVPVWD1KAS,2522,5,7,50,357
A2JRWVPVWD1KAS,2522,5,7,51,416
A2JRWVPVWD1KAS,2522,5,7,52,358
A2JRWVPVWD1KAS,2522,5,7,53,480
A2JRWVPVWD1KAS,2522,5,7,54,451
A2JRWVPVWD1KAS,2522,5,7,55,416
A2JRWVPVWD1KAS,2522,5,7,56,393
A2JRWVPVWD1KAS,2522,5,7,57,422
A2JRWVPVWD1KAS,2522,5,7,58,680
A2JRWVPVWD1KAS,2522,5,7,59,445
A2JRWVPVWD1KAS,2522,5,7,60,463
A2JRWVPVWD1KAS,2522,5,7,61,357
A2JRWVPVWD1KAS,2522,5,7,62,469
A2JRWVPVWD1KAS,2522,5,7,63,482
A2JRWVPVWD1KAS,2522,5,7,64,391
A2JRWVPVWD1KAS,2522,5,7,65,404
A2JRWVPVWD1KAS,2522,5,7,66,387
A2JRWVPVWD1KAS,2522,5,7,67,375
A2JRWVPVWD1KAS,2522,5,7,68,410
A2JRWVPVWD1KAS,2522,5,7,69,334
A2JRWVPVWD1KAS,2522,5,7,70,311
A2JRWVPVWD1KAS,2522,5,7,71,298
A2JRWVPVWD1KAS,2522,5,7,72,276
A2JRWVPVWD1KAS,2522,5,7,73,533
A2JRWVPVWD1KAS,2522,5,7,74,551
A2JRWVPVWD1KAS,2522,5,7,75,551
A2JRWVPVWD1KAS,2522,5,7,76,427
A2JRWVPVWD1KAS,2522,5,7,77,452
A2JRWVPVWD1KAS,2522,5,7,78,416
A2JRWVPVWD1KAS,2522,5,7,79,571
A2JRWVPVWD1KAS,2522,5,7,80,389
A2JRWVPVWD1KAS,2522,5,7,81,346
A2JRWVPVWD1KAS,2522,5,7,82,569
A2JRWVPVWD1KAS,2522,5,7,83,498
A2JRWVPVWD1KAS,2522,5,7,84,908
A2JRWVPVWD1KAS,2522,5,7,85,2027
A2JRWVPVWD1KAS,2522,5,7,86,387
A2JRWVPVWD1KAS,2522,5,7,87,844
A2JRWVPVWD1KAS,2522,5,7,88,421
A2JRWVPVWD1KAS,2522,5,7,89,352
A2JRWVPVWD1KAS,2522,5,7,90,445
A2JRWVPVWD1KAS,2522,5,7,91,576
A2JRWVPVWD1KAS,2522,5,7,92,303
A2JRWVPVWD1KAS,2522,5,7,93,346
A2JRWVPVWD1KAS,2522,5,7,94,463
A2JRWVPVWD1KAS,2522,5,7,95,943
A2JRWVPVWD1KAS,2522,5,7,96,492
A2JRWVPVWD1KAS,2522,5,7,97,797
A2JRWVPVWD1KAS,2522,5,7,98,480
A2JRWVPVWD1KAS,2522,5,7,99,458
A2JRWVPVWD1KAS,2522,5,7,100,421
A2JRWVPVWD1KAS,2522,5,7,101,387
A2JRWVPVWD1KAS,2522,5,7,102,462
A2JRWVPVWD1KAS,2522,5,7,103,340
A2JRWVPVWD1KAS,2522,5,7,104,364
A2JRWVPVWD1KAS,2522,5,7,105,414
A2JRWVPVWD1KAS,2522,5,7,106,236
A2JRWVPVWD1KAS,2522,5,7,107,528
A2JRWVPVWD1KAS,2522,5,7,108,393
A2JRWVPVWD1KAS,2522,5,7,109,404
A2JRWVPVWD1KAS,2522,5,7,110,352
A2JRWVPVWD1KAS,2522,5,7,111,1419
A2JRWVPVWD1KAS,2522,5,7,112,1416
A2JRWVPVWD1KAS,2522,5,7,113,1208
A2JRWVPVWD1KAS,2522,5,7,114,521
A2JRWVPVWD1KAS,2522,5,7,115,1125
A2JRWVPVWD1KAS,2522,5,7,116,820
A2JRWVPVWD1KAS,2522,5,7,117,680
A2JRWVPVWD1KAS,2522,5,7,118,598
A2JRWVPVWD1KAS,2522,5,7,119,468
A2JRWVPVWD1KAS,2522,5,7,120,504
A2JRWVPVWD1KAS,2522,5,7,121,481
A2JRWVPVWD1KAS,2522,5,7,122,849
A2JRWVPVWD1KAS,2522,5,7,123,452
A2JRWVPVWD1KAS,2522,5,7,124,386
A2JRWVPVWD1KAS,2522,5,7,125,357
A2JRWVPVWD1KAS,2522,5,7,126,392
A2JRWVPVWD1KAS,2522,5,7,127,374
A2JRWVPVWD1KAS,2522,5,7,128,2185
A2JRWVPVWD1KAS,2522,5,7,129,370
A2JRWVPVWD1KAS,2522,5,7,130,409
A2JRWVPVWD1KAS,2522,5,7,131,1599
A2JRWVPVWD1KAS,2522,5,7,132,439
A2JRWVPVWD1KAS,2522,5,7,133,317
A2JRWVPVWD1KAS,2522,5,7,134,351
A2JRWVPVWD1KAS,2522,5,7,135,293
A2JRWVPVWD1KAS,2522,5,7,136,5990
A2JRWVPVWD1KAS,2522,5,7,137,598
A2JRWVPVWD1KAS,2522,5,7,138,396
A2JRWVPVWD1KAS,2522,5,7,139,290
A2JRWVPVWD1KAS,2522,5,7,140,287
A2JRWVPVWD1KAS,2522,5,7,141,369
A2JRWVPVWD1KAS,2522,5,7,142,674
A2JRWVPVWD1KAS,2522,5,7,143,369
A2JRWVPVWD1KAS,2522,5,7,144,510
A2JRWVPVWD1KAS,2522,5,7,145,498
A2JRWVPVWD1KAS,2522,5,7,146,369
A2JRWVPVWD1KAS,2522,5,7,147,310
A2JRWVPVWD1KAS,2522,5,7,148,440
A2JRWVPVWD1KAS,2522,5,7,149,392
A2JRWVPVWD1KAS,2522,5,7,150,323
A2JRWVPVWD1KAS,2522,5,7,151,527
A2JRWVPVWD1KAS,2522,5,7,152,346
A2JRWVPVWD1KAS,2522,5,7,153,345
A2JRWVPVWD1KAS,2522,5,7,154,399
A2JRWVPVWD1KAS,2522,5,7,155,861
A2JRWVPVWD1KAS,2522,5,7,156,393
A2JRWVPVWD1KAS,2522,5,7,157,375
A2JRWVPVWD1KAS,2522,5,7,158,422
A2JRWVPVWD1KAS,2522,5,7,159,351
A2JRWVPVWD1KAS,2522,5,7,160,347
A2JRWVPVWD1KAS,2522,5,7,161,677
A2JRWVPVWD1KAS,2522,5,7,162,441
A2JRWVPVWD1KAS,2522,5,7,163,1553
A2JRWVPVWD1KAS,2522,5,7,164,1324
A2JRWVPVWD1KAS,2522,5,7,165,908
A2JRWVPVWD1KAS,2522,5,7,166,416
A2JRWVPVWD1KAS,2522,5,7,167,387
A2JRWVPVWD1KAS,2522,5,7,168,458
A2JRWVPVWD1KAS,2522,5,7,169,251
A2JRWVPVWD1KAS,2522,5,7,170,410
A2JRWVPVWD1KAS,2522,5,7,171,447
A2JRWVPVWD1KAS,2522,5,7,172,473
A2JRWVPVWD1KAS,2522,5,7,173,375
A2JRWVPVWD1KAS,2522,5,7,174,662
A2JRWVPVWD1KAS,2522,5,7,175,373
A2JRWVPVWD1KAS,2522,5,7,176,318
A2JRWVPVWD1KAS,2522,5,7,177,276
A2JRWVPVWD1KAS,2522,5,7,178,305
A2JRWVPVWD1KAS,2522,5,7,179,484
A2JRWVPVWD1KAS,2522,5,7,180,213
A2JRWVPVWD1KAS,2522,5,7,181,377
A2JRWVPVWD1KAS,2522,5,7,182,332
A2JRWVPVWD1KAS,2522,5,7,183,439
A2JRWVPVWD1KAS,2522,5,7,184,405
A2JRWVPVWD1KAS,2522,5,7,185,383
A2JRWVPVWD1KAS,2522,5,7,186,361
A2JRWVPVWD1KAS,2522,5,7,187,351
A2JRWVPVWD1KAS,2522,5,7,188,391
A2JRWVPVWD1KAS,2522,5,7,189,295
A2JRWVPVWD1KAS,2522,5,7,190,428
A2JRWVPVWD1KAS,2522,5,7,191,1007
A2JRWVPVWD1KAS,2522,5,7,192,602
A2JRWVPVWD1KAS,2522,5,7,193,418
A2JRWVPVWD1KAS,2522,5,7,194,328
A2JRWVPVWD1KAS,2522,5,7,195,307
A2JRWVPVWD1KAS,2522,5,7,196,349
A2JRWVPVWD1KAS,2522,5,7,197,434
A2JRWVPVWD1KAS,2522,5,7,198,398
A2JRWVPVWD1KAS,2522,5,7,199,317
A2JRWVPVWD1KAS,2522,5,7,200,709
A2JRWVPVWD1KAS,2522,5,7,201,509
A2JRWVPVWD1KAS,2522,5,7,202,346
A2JRWVPVWD1KAS,2522,5,7,203,305
A2JRWVPVWD1KAS,2522,5,7,204,316
A2JRWVPVWD1KAS,2522,5,7,205,422
A2JRWVPVWD1KAS,2522,5,7,206,340
A2JRWVPVWD1KAS,2522,5,7,207,299
A2JRWVPVWD1KAS,2522,5,7,208,328
A2JRWVPVWD1KAS,2522,5,7,209,404
A2JRWVPVWD1KAS,2522,5,7,210,328
A2JRWVPVWD1KAS,2522,5,7,211,393
A2JRWVPVWD1KAS,2522,5,7,212,416
A2JRWVPVWD1KAS,2522,5,7,213,346
A2JRWVPVWD1KAS,2522,5,7,214,339
A2JRWVPVWD1KAS,2522,5,7,215,389
A2JRWVPVWD1KAS,2522,5,7,216,182
A2JRWVPVWD1KAS,2522,5,7,217,513
A2JRWVPVWD1KAS,2522,5,7,218,369
A2JRWVPVWD1KAS,2522,5,7,219,288
A2JRWVPVWD1KAS,2522,5,7,220,329
A2JRWVPVWD1KAS,2522,5,7,221,345
A2JRWVPVWD1KAS,2522,5,7,222,351
A2JRWVPVWD1KAS,2522,5,7,223,387
A2JRWVPVWD1KAS,2522,5,7,224,522
A2JRWVPVWD1KAS,2522,5,7,225,298
A2JRWVPVWD1KAS,2522,5,7,226,293
A2JRWVPVWD1KAS,2522,5,7,227,287
A2JRWVPVWD1KAS,2522,5,7,228,451
A2JRWVPVWD1KAS,2522,5,7,229,317
A2JRWVPVWD1KAS,2522,5,7,230,334
A2JRWVPVWD1KAS,2522,5,7,231,345
A2JRWVPVWD1KAS,2522,5,7,232,528
A2JRWVPVWD1KAS,2522,5,7,233,410
A2JRWVPVWD1KAS,2522,5,7,234,311
A2JRWVPVWD1KAS,2522,5,7,235,298
A2JRWVPVWD1KAS,2522,5,7,236,334
A2JRWVPVWD1KAS,2522,5,7,237,276
A2JRWVPVWD1KAS,2522,5,7,238,322
A2JRWVPVWD1KAS,2522,5,7,239,316
A2JRWVPVWD1KAS,2522,5,7,240,328
A2JRWVPVWD1KAS,2522,5,7,241,346
A2JRWVPVWD1KAS,2522,5,7,242,276
A2JRWVPVWD1KAS,2522,5,7,243,470
A2JRWVPVWD1KAS,2522,5,7,244,192
A2JRWVPVWD1KAS,2522,5,7,245,299
A2JRWVPVWD1KAS,2522,5,7,246,287
A2JRWVPVWD1KAS,2522,5,7,247,317
A2JRWVPVWD1KAS,2522,5,7,248,269
A2JRWVPVWD1KAS,2522,5,7,249,375
A2JRWVPVWD1KAS,2522,5,7,250,298
A2JRWVPVWD1KAS,2522,5,7,251,293
A2JRWVPVWD1KAS,2522,5,7,252,299
A2JRWVPVWD1KAS,2522,5,7,253,334
A2JRWVPVWD1KAS,2522,5,7,254,733
A2JRWVPVWD1KAS,2522,5,7,255,322
A2JRWVPVWD1KAS,2522,5,7,256,351
A2JRWVPVWD1KAS,2522,5,7,257,235
A2JRWVPVWD1KAS,2522,5,7,258,309
A2JRWVPVWD1KAS,2522,5,7,259,352
A2JRWVPVWD1KAS,2522,5,7,260,334
A2JRWVPVWD1KAS,2522,5,7,261,317
A2JRWVPVWD1KAS,2522,5,7,262,462
A2JRWVPVWD1KAS,2522,5,7,263,463
A2JRWVPVWD1KAS,2522,5,7,264,293
A2JRWVPVWD1KAS,2522,5,7,265,270
A2JRWVPVWD1KAS,2522,5,7,266,281
A2JRWVPVWD1KAS,2522,5,7,267,299
A2JRWVPVWD1KAS,2522,5,7,268,275
A2JRWVPVWD1KAS,2522,5,7,269,270
A2JRWVPVWD1KAS,2522,5,7,270,281
A2JRWVPVWD1KAS,2522,5,7,271,346
A2JRWVPVWD1KAS,2522,5,7,272,304
A2JRWVPVWD1KAS,2522,5,7,273,404
A2JRWVPVWD1KAS,2522,5,7,274,680
A2JRWVPVWD1KAS,2522,5,7,275,443
A2JRWVPVWD1KAS,2522,5,7,276,319
A2JRWVPVWD1KAS,2522,5,7,277,357
A2JRWVPVWD1KAS,2522,5,7,278,436
A2JRWVPVWD1KAS,2522,5,7,279,197
A2JRWVPVWD1KAS,2522,5,7,280,352
A2JRWVPVWD1KAS,2522,5,7,281,572
A2JRWVPVWD1KAS,2522,5,7,282,354
A2JRWVPVWD1KAS,2522,5,7,283,298
A2JRWVPVWD1KAS,2522,5,7,284,460
A2JRWVPVWD1KAS,2522,5,7,285,343
A2JRWVPVWD1KAS,2522,5,7,286,311
A2JRWVPVWD1KAS,2522,5,7,287,281
A2JRWVPVWD1KAS,2522,5,7,288,264
A2JRWVPVWD1KAS,2522,5,7,289,293
A2JRWVPVWD1KAS,2522,5,7,290,298
A2JRWVPVWD1KAS,2522,5,7,291,299
A2JRWVPVWD1KAS,2522,5,7,292,352
A2JRWVPVWD1KAS,2522,5,7,293,386
A2JRWVPVWD1KAS,2522,5,7,294,313
A2JRWVPVWD1KAS,2522,5,7,295,332
A2JRWVPVWD1KAS,2522,5,7,296,369
A2JRWVPVWD1KAS,2522,5,7,297,305
A2JRWVPVWD1KAS,2522,5,7,298,288
A2JRWVPVWD1KAS,2522,5,7,299,280
A2JRWVPVWD1KAS,2522,5,7,300,281
A2JRWVPVWD1KAS,2522,5,7,301,252
A2JRWVPVWD1KAS,2522,5,7,302,304
A2JRWVPVWD1KAS,2522,5,7,303,253
A2JRWVPVWD1KAS,2522,5,7,304,275
A2JRWVPVWD1KAS,2522,5,7,305,258
A2JRWVPVWD1KAS,2522,5,7,306,315
A2JRWVPVWD1KAS,2522,5,7,307,570
A2JRWVPVWD1KAS,2522,5,7,308,533
A2JRWVPVWD1KAS,2522,5,7,309,235
A2JRWVPVWD1KAS,2522,5,7,310,263
A2JRWVPVWD1KAS,2522,5,7,311,293
A2JRWVPVWD1KAS,2522,5,7,312,309
A2JRWVPVWD1KAS,2522,5,7,313,230
A2JRWVPVWD1KAS,2522,5,7,314,317
A2JRWVPVWD1KAS,2522,5,7,315,263
A2JRWVPVWD1KAS,2522,5,7,316,284
A2JRWVPVWD1KAS,2522,5,7,317,343
A2JRWVPVWD1KAS,2522,5,7,318,282
A2JRWVPVWD1KAS,2522,5,7,319,246
A2JRWVPVWD1KAS,2522,5,7,320,260
A2JRWVPVWD1KAS,2522,5,7,321,273
A2JRWVPVWD1KAS,2522,5,7,322,269
A2JRWVPVWD1KAS,2522,5,7,323,276
A2JRWVPVWD1KAS,2522,5,7,324,281
A2JRWVPVWD1KAS,2522,5,7,325,264
A2JRWVPVWD1KAS,2522,5,7,326,258
A2JRWVPVWD1KAS,2522,5,7,327,497
A2JRWVPVWD1KAS,2522,5,7,328,370
A2JRWVPVWD1KAS,2522,5,7,329,304
A2JRWVPVWD1KAS,2522,5,7,330,429
A2JRWVPVWD1KAS,2522,5,7,331,573
A2JRWVPVWD1KAS,2522,5,7,332,346
A2JRWVPVWD1KAS,2522,5,7,333,316
A2JRWVPVWD1KAS,2522,5,7,334,311
A2JRWVPVWD1KAS,2522,5,7,335,439
A2JRWVPVWD1KAS,2522,5,7,336,745
A2JRWVPVWD1KAS,2522,5,7,337,421
A2JRWVPVWD1KAS,2522,5,7,338,293
A2JRWVPVWD1KAS,2522,5,7,339,288
A2JRWVPVWD1KAS,2522,5,7,340,275
A2JRWVPVWD1KAS,2522,5,7,341,350
A2JRWVPVWD1KAS,2522,5,7,342,236
A2JRWVPVWD1KAS,2522,5,7,343,351
A2JRWVPVWD1KAS,2522,5,7,344,342
A2JRWVPVWD1KAS,2522,5,7,345,473
A2JRWVPVWD1KAS,2522,5,7,346,346
A2JRWVPVWD1KAS,2522,5,7,347,423
A2JRWVPVWD1KAS,2522,5,7,348,2817
A2JRWVPVWD1KAS,2522,5,7,349,480
A2JRWVPVWD1KAS,2522,5,7,350,410
A2JRWVPVWD1KAS,2522,5,7,351,381
A2JRWVPVWD1KAS,2522,5,7,352,322
A2JRWVPVWD1KAS,2522,5,7,353,287
A2JRWVPVWD1KAS,2522,5,7,354,416
A2JRWVPVWD1KAS,2522,5,7,355,401
A2JRWVPVWD1KAS,2522,5,7,356,284
A2JRWVPVWD1KAS,2522,5,7,357,264
A2JRWVPVWD1KAS,2522,5,7,358,258
A2JRWVPVWD1KAS,2522,5,7,359,305
A2JRWVPVWD1KAS,2522,5,7,360,287
A2JRWVPVWD1KAS,2522,5,7,361,328
A2JRWVPVWD1KAS,2522,5,7,362,521
A2JRWVPVWD1KAS,2522,5,7,363,334
A2JRWVPVWD1KAS,2522,5,7,364,340
A2JRWVPVWD1KAS,2522,5,7,365,511
A2JRWVPVWD1KAS,2522,5,7,366,315
A2JRWVPVWD1KAS,2522,5,7,367,293
A2JRWVPVWD1KAS,2522,5,7,368,299
A2JRWVPVWD1KAS,2522,5,7,369,252
A2JRWVPVWD1KAS,2522,5,7,370,310
A2JRWVPVWD1KAS,2522,5,7,371,305
A2JRWVPVWD1KAS,2522,5,7,372,367
A2JRWVPVWD1KAS,2522,5,7,373,617
A2JRWVPVWD1KAS,2522,5,7,374,482
A2JRWVPVWD1KAS,2522,5,7,375,327
A2JRWVPVWD1KAS,2522,5,7,376,293
A2JRWVPVWD1KAS,2522,5,7,377,270
A2JRWVPVWD1KAS,2522,5,7,378,297
A2JRWVPVWD1KAS,2522,5,7,379,288
A2JRWVPVWD1KAS,2522,5,7,380,257
A2JRWVPVWD1KAS,2522,5,7,381,481
A2JRWVPVWD1KAS,2522,5,7,382,315
A2JRWVPVWD1KAS,2522,5,7,383,487
A2JRWVPVWD1KAS,2522,5,7,384,398
A2JRWVPVWD1KAS,2522,5,7,385,393
A2JRWVPVWD1KAS,2522,5,7,386,344
A2JRWVPVWD1KAS,2522,5,7,387,282
A2JRWVPVWD1KAS,2522,5,7,388,269
A2JRWVPVWD1KAS,2522,5,7,389,281
A2JRWVPVWD1KAS,2522,5,7,390,241
A2JRWVPVWD1KAS,2522,5,7,391,351
A2JRWVPVWD1KAS,2522,5,7,392,428
A2JRWVPVWD1KAS,2522,5,7,393,629
A2JRWVPVWD1KAS,2522,5,7,394,559
A2JRWVPVWD1KAS,2522,5,7,395,376
A2JRWVPVWD1KAS,2522,5,7,396,556
A2JRWVPVWD1KAS,2522,5,7,397,575
A2JRWVPVWD1KAS,2522,5,7,398,416
A2JRWVPVWD1KAS,2522,5,7,399,340
A2JRWVPVWD1KAS,2522,5,7,400,294
A2JRWVPVWD1KAS,2522,5,7,401,292
A2JRWVPVWD1KAS,2522,5,7,402,281
A2JRWVPVWD1KAS,2522,5,7,403,322
A2JRWVPVWD1KAS,2522,5,7,404,350
A2JRWVPVWD1KAS,2522,5,7,405,225
A2JRWVPVWD1KAS,2522,5,7,406,468
A2JRWVPVWD1KAS,2522,5,7,407,410
A2JRWVPVWD1KAS,2522,5,7,408,247
A2JRWVPVWD1KAS,2522,5,7,409,298
A2JRWVPVWD1KAS,2522,5,7,410,292
A2JRWVPVWD1KAS,2522,5,7,411,288
A2JRWVPVWD1KAS,2522,5,7,412,305
A2JRWVPVWD1KAS,2522,5,7,413,416
A2JRWVPVWD1KAS,2522,5,7,414,340
A2JRWVPVWD1KAS,2522,5,7,415,422
A2JRWVPVWD1KAS,2522,5,7,416,809
A2JRWVPVWD1KAS,2522,5,7,417,773
A2JRWVPVWD1KAS,2522,5,7,418,492
A2JRWVPVWD1KAS,2522,5,7,419,551
A2JRWVPVWD1KAS,2522,5,7,420,380
A2JRWVPVWD1KAS,2522,5,7,421,634
A2JRWVPVWD1KAS,2522,5,7,422,426
A2JRWVPVWD1KAS,2522,5,7,423,399
A2JRWVPVWD1KAS,2522,5,7,424,423
A2JRWVPVWD1KAS,2522,5,7,425,1428
A2JRWVPVWD1KAS,2522,5,7,426,734
A2JRWVPVWD1KAS,2522,5,7,427,504
A2JRWVPVWD1KAS,2522,5,7,428,457
A2JRWVPVWD1KAS,2522,5,7,429,690
A2JRWVPVWD1KAS,2522,5,7,430,750
A2JRWVPVWD1KAS,2522,5,7,431,552
A2JRWVPVWD1KAS,2522,5,7,432,586
A2JRWVPVWD1KAS,2522,5,7,433,533
A2JRWVPVWD1KAS,2522,5,7,434,545
A2JRWVPVWD1KAS,2522,5,7,435,457
A2JRWVPVWD1KAS,2522,5,7,436,410
A2JRWVPVWD1KAS,2522,5,7,437,293
A2JRWVPVWD1KAS,2522,5,7,438,280
A2JRWVPVWD1KAS,2522,5,7,439,790
A2JRWVPVWD1KAS,2522,5,7,440,295
A2JRWVPVWD1KAS,2522,5,7,441,415
A2JRWVPVWD1KAS,2522,5,7,442,837
A2JRWVPVWD1KAS,2522,5,7,443,497
A2JRWVPVWD1KAS,2522,5,7,444,1292
A2JRWVPVWD1KAS,2522,5,7,445,327
A2JRWVPVWD1KAS,2522,5,7,446,316
A2JRWVPVWD1KAS,2522,5,7,447,287
A2JRWVPVWD1KAS,2522,5,7,448,274
A2JRWVPVWD1KAS,2522,5,7,449,345
A2JRWVPVWD1KAS,2522,5,7,450,292
A2JRWVPVWD1KAS,2522,5,7,451,434
A2JRWVPVWD1KAS,2522,5,7,452,398
A2JRWVPVWD1KAS,2522,5,7,453,292
A2JRWVPVWD1KAS,2522,5,7,454,355
A2JRWVPVWD1KAS,2522,5,7,455,213
A2JRWVPVWD1KAS,2522,5,7,456,533
A2JRWVPVWD1KAS,2522,5,7,457,386
A2JRWVPVWD1KAS,2522,5,7,458,288
A2JRWVPVWD1KAS,2522,5,7,459,305
A2JRWVPVWD1KAS,2522,5,7,460,445
A2JRWVPVWD1KAS,2522,5,7,461,439
A2JRWVPVWD1KAS,2522,5,7,462,428
A2JRWVPVWD1KAS,2522,5,7,463,492
A2JRWVPVWD1KAS,2522,5,7,464,299
A2JRWVPVWD1KAS,2522,5,7,465,246
A2JRWVPVWD1KAS,2522,5,7,466,293
A2JRWVPVWD1KAS,2522,5,7,467,252
A2JRWVPVWD1KAS,2522,5,7,468,269
A2JRWVPVWD1KAS,2522,5,7,469,264
A2JRWVPVWD1KAS,2522,5,7,470,322
A2JRWVPVWD1KAS,2522,5,7,471,235
A2JRWVPVWD1KAS,2522,5,7,472,421
A2JRWVPVWD1KAS,2522,5,7,473,322
A2JRWVPVWD1KAS,2522,5,7,474,253
A2JRWVPVWD1KAS,2522,5,7,475,246
A2JRWVPVWD1KAS,2522,5,7,476,482
A2JRWVPVWD1KAS,2522,5,7,477,326
A2JRWVPVWD1KAS,2522,5,7,478,276
A2JRWVPVWD1KAS,2522,5,7,479,281
A2JRWVPVWD1KAS,2522,5,7,480,414
A2JRWVPVWD1KAS,2522,5,7,481,307
A2JRWVPVWD1KAS,2522,5,7,482,357
A2JRWVPVWD1KAS,2522,5,7,483,287
A2JRWVPVWD1KAS,2522,5,7,484,240
A2JRWVPVWD1KAS,2522,5,7,485,258
A2JRWVPVWD1KAS,2522,5,7,486,276
A2JRWVPVWD1KAS,2522,5,7,487,275
A2JRWVPVWD1KAS,2522,5,7,488,293
A2JRWVPVWD1KAS,2522,5,7,489,317
A2JRWVPVWD1KAS,2522,5,7,490,374
A2JRWVPVWD1KAS,2522,5,7,491,330
A2JRWVPVWD1KAS,2522,5,7,492,303
A2JRWVPVWD1KAS,2522,5,7,493,451
A2JRWVPVWD1KAS,2522,5,7,494,375
A2JRWVPVWD1KAS,2522,5,7,495,358
A2JRWVPVWD1KAS,2522,5,7,496,364
A2JRWVPVWD1KAS,2522,5,7,497,368
A2JRWVPVWD1KAS,2522,5,7,498,410
A2JRWVPVWD1KAS,2522,5,7,499,393
A2JRWVPVWD1KAS,2522,5,7,500,369
A2JRWVPVWD1KAS,2522,5,7,501,305
A2JRWVPVWD1KAS,2522,5,7,502,258
A2JRWVPVWD1KAS,2522,5,7,503,394
A2JRWVPVWD1KAS,2522,5,7,504,362
A2JRWVPVWD1KAS,2522,5,7,505,474
A2JRWVPVWD1KAS,2522,5,7,506,322
A2JRWVPVWD1KAS,2522,5,7,507,293
A2JRWVPVWD1KAS,2522,5,7,508,287
A2JRWVPVWD1KAS,2522,5,7,509,281
A2JRWVPVWD1KAS,2522,5,7,510,263
A2JRWVPVWD1KAS,2522,5,7,511,411
A2JRWVPVWD1KAS,2522,5,7,512,281
A2JRWVPVWD1KAS,2522,5,7,513,339
A2JRWVPVWD1KAS,2522,5,7,514,206
A2JRWVPVWD1KAS,2522,5,7,515,304
A2JRWVPVWD1KAS,2522,5,7,516,282
A2JRWVPVWD1KAS,2522,5,7,517,315
A2JRWVPVWD1KAS,2522,5,7,518,399
A2JRWVPVWD1KAS,2522,5,7,519,340
A2JRWVPVWD1KAS,2522,5,7,520,376
A2JRWVPVWD1KAS,2522,5,7,521,351
A2JRWVPVWD1KAS,2522,5,7,522,310
A2JRWVPVWD1KAS,2522,5,7,523,276
A2JRWVPVWD1KAS,2522,5,7,524,328
A2JRWVPVWD1KAS,2522,5,7,525,305
A2JRWVPVWD1KAS,2522,5,7,526,310
A2JRWVPVWD1KAS,2522,5,7,527,329
A2JRWVPVWD1KAS,2522,5,7,528,445
A2JRWVPVWD1KAS,2522,5,7,529,351
A2JRWVPVWD1KAS,2522,5,7,530,310
A2JRWVPVWD1KAS,2522,5,7,531,218
A2JRWVPVWD1KAS,2522,5,7,532,293
A2JRWVPVWD1KAS,2522,5,7,533,263
A2JRWVPVWD1KAS,2522,5,7,534,324
A2JRWVPVWD1KAS,2522,5,7,535,227
A2JRWVPVWD1KAS,2522,5,7,536,264
A2JRWVPVWD1KAS,2522,5,7,537,287
A2JRWVPVWD1KAS,2522,5,7,538,498
A2JRWVPVWD1KAS,2522,5,7,539,340
A2JRWVPVWD1KAS,2522,5,7,540,369
A2JRWVPVWD1KAS,2522,5,7,541,293
A2JRWVPVWD1KAS,2522,5,7,542,533
A2JRWVPVWD1KAS,2522,5,7,543,387
A2JRWVPVWD1KAS,2522,5,7,544,275
A2JRWVPVWD1KAS,2522,5,7,545,287
A2JRWVPVWD1KAS,2522,5,7,546,287
A2JRWVPVWD1KAS,2522,5,7,547,380
A2JRWVPVWD1KAS,2522,5,7,548,247
A2JRWVPVWD1KAS,2522,5,7,549,422
A2JRWVPVWD1KAS,2522,5,7,550,448
A2JRWVPVWD1KAS,2522,5,7,551,173
A2JRWVPVWD1KAS,2522,5,7,552,287
A2JRWVPVWD1KAS,2522,5,7,553,647
